tailid,email,name_nb,name_nn,name_en,url_nb,url_en,orgstructid,orgid,kommunenummer,parentid
25939,postmottak@inderoy.kommune.no,Inderøy kommune,Inderøy kommune,Inderøy Municipality,http://www.inderoy.kommune.no/,http://www.inderoy.kommune.no/index.php?cat=152005,66,963955162,1729,
25940,follo.tingrett@domstol.no,Follo tingrett,Indre Follo tingrett,Indre Follo District Court,http://www.domstol.no/follo,http://www.domstol.no/default____2916.aspx?epslanguage=EN,19,,,40948
25946,firmapost@ife.no,Institutt for energiteknikk,Institutt for energiteknikk,Institute for Energy Technology,http://www.ife.no/,http://www.ife.no/en?set_language=en,55,959432538,,
25948,emb.islamabad@mfa.no,"Ambassaden i Pakistan, Islamabad ","Ambassaden i Pakistan, Islamabad ",Royal Norwegian Embassy in Pakistan,http://www.norway.org.pk/Norsk/,http://www.norway.org.pk/,76,,,26375
27287,postmottak@bga.oslo.kommune.no,Oslo kommune - bydel Grünerløkka,Oslo kommune - bydel Grünerløkka,Oslo municipality - Grünerløkka district admininstration,http://www.bydel-grunerlokka.oslo.kommune.no/,http://www.oslo.kommune.no/english/,103,870534612,,25703
27299,biblioteket@flora.kommune.no,Flora folkebibliotek,Flora folkebibliotek,Flora Public Library,http://www.flora.kommune.no/index.asp?startID=&topExpand=1000130&subExpand=1000165&menuid=1000655&strUrl=//applications/system/publish/view/showobject.asp?infoobjectid=1002268,,73,,,26179
22864,post@htnbib.no,Horten bibliotek,Horten bibliotek,Horten Public Library,http://www.horten.folkebibl.no,,73,,,27574
23640,bibliotek@trysil.kommune.no,Trysil folkebibliotek,Trysil folkebibliotek,Trysil  Public Library,http://www.trysil.kommune.no/Modules/theme.aspx?Category.ID=3273&ObjectType=Article&ElementID=6365&Category.Name=%22Biblioteket%22,,73,,,25304
41186,nav.kontaktsenter@nav.no,NAV Finnøy ,NAV Finnøy ,NAV Finnøy,http://www.nav.no/Lokalt/Rogaland,http://www.nav.no/page?id=805312736,37,,,26056
27067,post@tvilling.no,Tvillingforeldreforeningen,Tvillingforeldreforeningen,Tvillingforeldreforeningen,http://www.tvillingforeldreforeningen.no/,,81,979458517,,
27073,passasjerservice@osl.no,"Gardermoen, Oslo Lufthavn AS","Gardermoen, Oslo Lufthavn AS",Oslo Airport AS,http://www.osl.no,http://www.osl.no/en/osl,52,965368248,,26404
27074,post@f2f.no,Foreningen 2 Foreldre,Foreningen 2 Foreldre,Foreningen 2 Foreldre,http://www.F2F.no,,81,980396010,,
27090,post@kringkastingsringen.no,Kringkastingsringen,Kringkastingsringen,Kringkastingsringen,http://www.kringkastingsringen.no/,,81,940630975,,
35821,post@konfliktraadet.no,Konfliktrådet - Sekretariatet for konfliktrådene,Konliktrådet - Sekretariatet for konfliktråda,National Mediation Service ,http://www.konfliktraadet.no/,http://www.konfliktraadet.no/no/info/Felles/Other-languages/Click-here/,38,986074465,,26888
36046,nav.lonnsgaranti@nav.no,NAV Lønnsgaranti,NAV Lønnsgaranti,NAV Lønnsgaranti,http://www.nav.no/805335582.cms,http://www.nav.no/English,58,,,26549
42485,post@helse-fonna.no,DPS Folgefonn - Valen,DPS Folgefonn - Valen,Folgefonn District Psychatric Centre - Valen,http://www.helse-fonna.no/omoss/avdelinger/dps-folgefonn/Sider/enhet.aspx,,39,,,32240
42486,post@helse-fonna.no,DPS Haugaland  ,DPS Haugaland  ,Haugaland District Psychiatric Centre ,http://helsefonna.no/omoss/avdelinger/dps-haugaland/Sider/enhet.aspx,,39,,,32240
42487,post@helse-fonna.no,Karmøy DPS - distriktspsykiatrisk senter,Karmøy DPS - distriktspsykiatrisk senter,Karmøy District Psychiatric Centre,http://helsefonna.no/omoss/avdelinger/dps-karmoy/Sider/enhet.aspx,,39,,,32240
42488,post@helse-fonna.no,Stord DPS,Stord DPS,Stord District Psychiatric Centre,http://www.helse-fonna.no/Sider/side.aspx,,39,,,32240
20824,elev@elev.no,Elevorganisasjonen,Elevorganisasjonen,School Student Union of Norway (SUN/EON),http://www.elev.no/,http://www.elev.no/organisasjon/english.shtml,81,981070151,,
42489,dalane.dps@sus.no,Dalane DPS - distriktspsykiatrisk senter,Dalane DPS - distriktspsykiatrisk senter,Dalane Distrct Psychiatric Centre,http://www.helse-stavanger.no/omoss/avdelinger/dalane-dps/Sider/enhet.aspx,,39,,,21418
27020,postmottak@andebu.kommune.no,Andebu kommune,Andebu kommune,Andebu Municipality,http://www.andebu.kommune.no,http://www.andebu.kommune.no/Information-in-English/,66,964952078,0719,
27021,postmottak@arendal.kommune.no,Arendal kommune,Arendal kommune,Arendal Municipality,http://www.arendal.kommune.no/,http://www.arendal.kommune.no/English/,66,940493021,0906,
27022,postmottak@askvoll.kommune.no,Askvoll kommune,Askvoll kommune,Askvoll Municipality,http://www.askvoll.kommune.no/,,66,,1428,
27023,post@aurland.kommune.no,Aurland kommune,Aurland kommune,Aurland Municipality,http://www.aurland.kommune.no/,http://www.aurland.kommune.no/in-english.193163.nn.html,66,,1421,
27025,trs@sunnaas.no,Kompetansesenter for sjeldne diagnoser,Kompetansesenter for sjeldne diagnoser,Resourse Center for Rare Disorders in Norway,http://www.sunnaas.no/trs,http://www.sunnaas.no/omoss/english/Sider/side.aspx,39,,,32268
27026,nofima@nofima.no,Nofima AS,Nofima AS,"The Norwegian Institute of Food, Fisheries and Aquaculture Research",http://www.nofima.no/,http://www.nofima.no/en,55,989278835,,26659
27027,postmottak@bre.oslo.kommune.no,"Oslo kommune, brann- og redningsetaten","Oslo kommune, brann- og redningsetaten","City of Oslo, Agency for Fire and Rescue Services",http://www.brann-og-redningsetaten.oslo.kommune.no/,http://www.brann-og-redningsetaten.oslo.kommune.no/category.php?categoryID=30377,68,876820102,,25703
27030,postmottak@bronnoy.kommune.no,Brønnøy kommune,Brønnøy kommune,Brønnøy Municipality,http://www.bronnoy.kommune.no/,http://www.bronnoy.kommune.no/artikler/english,66,964983291,1813,
27050,actis@actis.no,Actis - Rusfeltets samarbeidsorgan,Actis - Rusfeltets samarbeidsorgan,Actis - Norwegian Policy Network on Alcohol and Drugs,http://www.actis.no/,http://www.actis.no/en/,81,971437790,,
27052,info@frambu.no,FRAMBU - Senter for sjeldne funksjonshemninger,FRAMBU - Senter for sjeldne funksjonshemninger,FRAMBU - Resource Centre for Rare Disorders,http://www.frambu.no,http://www.frambu.no/index.asp?lang=en,55,971434767,,32221
27053,post@organdonasjon.no,Stiftelsen organdonasjon,Stiftelsen organdonasjon,Stiftelsen organdonasjon,http://www.organdonasjon.no,,55,877536742,,
33305,post.hordaland@politiet.no,Bergen Sentrum politistasjon,Bergen Sentrum politistasjon,Bergen Police Station ,https://www.politi.no/hordaland/,https://www.politi.no/international/,39,,,26006
35081,politiets.utlendingsenhet@politiet.no,Politiets utlendingsenhet,Politiets utlendingsenhet,International Police Immigration Service,https://www.politi.no/politiets_utlendingsenhet/kontakt_politiets_utlendingsenhet/,https://www.politi.no/international/,38,986210504,,29872
32724,post.askerogbaerum@politiet.no,Bærum politistasjon,Bærum politistasjon,Bærum Police Station ,https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_asker_og_barum/,http://www.politi.no/international/,39,,,26301
23920,,Skatt øst Tynset,Skatt øst Tynset,Tynset Tax Office,http://www.skatteetaten.no/no/,http://www.skatteetaten.no/en/International-pages/,37,,,40186
23924,,Skatt sør Tønsberg ,Skatt sør Tønsberg ,Tønsberg Tax Office,http://www.skatteetaten.no/no/,http://www.skatteetaten.no/en/International-pages/,37,,,40185
23925,,Skatt øst Jessheim,Skatt øst Jessheim,Øvre Romerike Tax Office,http://www.skatteetaten.no/no/,http://www.skatteetaten.no/en/International-pages/,37,,,40186
23927,,Skatt Midt-Norge Ulstein,Skatt Midt-Norge Ulstein,Ulstein Tax Office,http://www.skatteetaten.no/no/,http://www.skatteetaten.no/en/International-pages/,37,,,40183
23930,,Skatt nord Vadsø,Skatt nord Vadsø,Vadsø Tax Office,http://www.skatteetaten.no/no/,http://www.skatteetaten.no/en/International-pages/,37,,,40182
32461,post@vestnorskfilm.no,Vestnorsk filmsenter,Vestnorsk filmsenter,The West Norwegian Film Centre ,http://www.vestnorskfilm.no,,74,974332981,,27567
35325,post@sivilrett.no,Statens sivilrettsforvaltning,Statens sivilrettsforvaltning,Norwegian Civil Affairs Authority,http://www.justissekretariatene.no/nb/,http://www.justissekretariatene.no/en-gb/,38,986186999,,26888
22791,fbib@post.hfk.no,Hordaland fylkesbibliotek,Hordaland fylkesbibliotek,Hordaland County Library,http://www.hordaland.no/Hordaland-fylkeskommune/Kultur/Fylkesbiblioteket1/,,64,,,26004
22793,austevoll.folkebibliotek@austevoll.kommune.no,Austevoll folkebibliotek,Austevoll folkebibliotek,Austevoll  Public Library,http://austevoll.bibliotekivest.no/,,73,,,27587
22794,ausbib@aaraas.net,Austrheim folkebibliotek,Austrheim folkebibliotek,Austrheim  Public Library,http://www.austrheim.kommune.no/artikkel.aspx?AId=44&back=1&MId1=154,,73,,,27590
22796,nodeland.biblioteket@songdalen.kommune.no,Songdalen bibliotek,Songdalen bibliotek,Songdalen  Public Library,http://www.songdalen.kommune.no/ORGANISASJON1/Kultur/Bibliotek1/,,73,,,25523
22797,bibliotek@sogne.kommune.no,Søgne bibliotek,Søgne bibliotek,Søgne  Public Library,http://www.sogne.folkebibl.no/,,73,,,25359
22798,bibliotek@vennesla.kommune.no,Vennesla bibliotek,Vennesla bibliotek,Vennesla  Public Library,http://www.vennesla.kommune.no/Kulturhuset/Vennesla-bibliotek/,,73,,,25251
22799,biblioteket@aseral.kommune.no,Åseral bibliotek,Åseral bibliotek,Åseral  Public Library,http://www.aseral.kommune.no/tjenestebeskrivelser/kultur-idrett-og-fritid/bibliotek/item/bibliotektjenester?category_id=219,,73,,,27564
22800,merete.nese.vinningland@rogfk.no,Rogaland fylkesbibliotek,Rogaland fylkesbibliotek,Rogaland County Library,http://www.rogfk.no/fylkesbiblioteket/,,64,,,25643
22671,nordbib@online.no,Lierne folkebibliotek,Lierne folkebibliotek,Lierne  Public Library,http://www.lierne.kommune.no/nordtrondelag/lierne/tjenesterltk.nsf/kipWebServicesAlfabetically/5EB0FF5F786439BAC125757100414C82?OpenDocument,,73,,,25852
26274,postmottak@bykle.kommune.no,Bykle kommune,Bykle kommune,Bykle Municipality,http://www.bykle.kommune.no,,66,958814968,0941,
26275,postmottak@bjugn.kommune.no,Bjugn kommune,Bjugn kommune,Bjugn Municipality,http://www.bjugn.kommune.no/,http://www.bjugn.kommune.no/sitepageview.aspx?sitePageID=2080,66,944422315,1627,
26276,postmottak@bo.kommune.no,Bø kommune (Telemark),Bø kommune (Telemark),Bø Municipality (Telemark),http://www.bo.kommune.no/,,66,962276172,0821,
26277,post@boe.kommune.no,Bø kommune (Nordland) ,Bø kommune (Nordland),Bø Municipality (Nordland) ,http://www.boe.kommune.no/,http://www.boe.kommune.no/side.asp?S=20,66,,1867,
26278,postmottak@bomlo.kommune.no,Bømlo kommune,Bømlo kommune,Bømlo Municipality,http://www.bomlo.kommune.no/Los_struktur.aspx?MId1=570,http://www.bomlo.kommune.no/artikkel.aspx?MId1=33&AId=801,66,834210622,1219,
26279,emb.cairo@mfa.no,"Ambassaden i Egypt, Cairo ","Ambassaden i Egypt, Cairo ",Royal Norwegian Embassy in Egypt,http://www.norway-egypt.org/Norsk/,http://www.norway-egypt.org/,76,,,26375
26280,emb.canberra@mfa.no,"Ambassaden i Australia, Canberra (Cookøyene, Fiji, New Zealand, Papua Ny Guinea, Tonga, Tuvalu)","Ambassaden i Australia, Canberra (Cookøyene, Fiji, New Zealand, Papua Ny Guinea, Tonga, Tuvalu)","Royal Norwegian Embassy in Australia, Canberra (Cook Islands, Fiji, New Zealand, Papua New Guinea, Tonga, Tuvala)",http://www.norway.org.au/Norsk/,http://www.norway.org.au/,76,,,26375
26282,emb.caracas@mfa.no,"Ambassaden i Venezuela, Caracas (Colombia)","Ambassaden i Venezuela, Caracas (Colombia)",Royal Norwegian Embassy in Venezuela (Colombia),http://www.noruega.org.ve/,,76,,,26375
26283,emb.colombo@mfa.no,"Ambassaden i Sri Lanka, Colombo (Maldivene)","Ambassaden i Sri Lanka, Colombo (Maldivene)",Royal Norwegian Embassy in Sri Lanka (Maldives),http://www.norway.lk/Norsk/,http://www.norway.lk/Embassy/,76,,,26375
26284,emb.damascus@mfa.no,"Ambassaden i Syria, Damaskus ","Ambassaden i Syria, Damaskus ","Royal Norwegian Embassy in Syria, Damascus",http://www.norway-sy.org/Norsk/,http://www.norway-sy.org/,76,,,26375
26167,fms.kontakt@mil.no,Forsvarets mediesenter,Forsvarets mediesenter,Armed Forces Recruiting and Media Centre,http://forsvaret.no/om-forsvaret/organisasjon/felles/fms/Sider/forsvarets-mediesenter.aspx,http://forsvaret.no/english/Pages/english.aspx,58,,,34581
26169,post@forbrukerradet.no,Forbrukerrådet i Oslo,Forbrukarrådet i Oslo,Consumer Council for Oslo ,http://www.forbrukerrådet.no/forside/kontakt-oss/oslo,http://www.forbrukerrådet.no/forside/other-languages,58,,,26684
26170,post@forbrukerradet.no,Forbrukerrådet i Rogaland,Forbrukarrådet i Rogaland,Consumer Council in Rogaland,http://www.forbrukerrådet.no/forside/kontakt-oss/rogaland,http://www.forbrukerrådet.no/forside/other-languages,58,,,26684
26172,post@forbrukerradet.no,Forbrukerrådet i Midt-Norge,Forbrukarrådet i Midt-Noreg,Consumer Council in Midt-Norge,http://www.forbrukerrådet.no/forside/kontakt-oss/m%C3%B8re-og-romsdal,http://www.forbrukerrådet.no/forside/other-languages,58,,,26684
26173,post@forbrukerradet.no,"Forbrukerrådet i Buskerud, Telemark og Vestfold","Forbrukarrådet i Buskerud, Telemark og Vestfold","Consumer Council in Buskerud, Telemark og Vestfold",http://www.forbrukerrådet.no/forside/kontakt-oss/buskerud,http://www.forbrukerrådet.no/forside/other-languages,58,,,26684
26174,post@forbrukerradet.no,Forbrukerrådet i Finnmark og Troms,Forbrukarrådet i Finnmark og Troms,Consumer Council in Finnmark og Troms,http://www.forbrukerrådet.no/forside/kontakt-oss/finnmark,http://www.forbrukerrådet.no/forside/other-languages,58,,,26684
25570,sentraladm@sfjkom.no,Sandefjord kommune,Sandefjord kommune,Sandefjord Municipality,http://www.sandefjord.kommune.no,http://www.sandefjord.kommune.no/Topp--og-bunnmeny/English-information/,66,960572602,0706,
25572,postmottak@sande-ve.kommune.no,Sande kommune (Vestfold),Sande kommune (Vestfold),Sande Municipality (Vestfold),http://www.sande-ve.kommune.no/,,66,938971471,0713,
25573,sande.kommune@sande-mr.kommune.no,Sande kommune (Møre og Romsdal),Sande kommune (Møre og Romsdal),Sande Municipality (Møre og Romsdal),http://www.sande-mr.kommune.no/,http://www.sande-mr.kommune.no/default.asp?page=5269&lang=1,66,822534422,1514,
25574,postmottak@sandnes.kommune.no,Sandnes kommune,Sandnes kommune,Sandnes Municipality,http://www.sandnes.kommune.no/,https://www.sandnes.kommune.no/Globalmeny/Om-Sandnes/Om-Sandnes/About-Sandnes/,66,964965137,1102,
25575,post@sandoy.kommune.no,Sandøy kommune,Sandøy kommune,Sandøy Municipality,http://www.sandoy.kommune.no/,,66,964981248,1546,
25576,emb.santiago@mfa.no,"Ambassaden i Chile, Santiago de Chile (Ecuador, Peru)","Ambassaden i Chile, Santiago de Chile (Ecuador, Peru)","Royal Norwegian Embassy in Chile (Ecuador, Peru)",http://www.noruega.cl/Norsk/,,76,,,26375
25577,sarpsborg.tingrett@domstol.no,Sarpsborg tingrett,Sarpsborg tingrett,Sarpsborg District Court,http://www.domstol.no/sarpsborg,http://www.domstol.no/en/Enkelt-domstol/Sarpsborg-District-Court/,19,,,40948
25578,postmottak@sarpsborg.com,Sarpsborg kommune,Sarpsborg kommune,Sarpsborg Municipality,http://www.sarpsborg.com/,,66,938801363,0105,
25580,post@sauda.kommune.no,Sauda kommune,Sauda kommune,Sauda Municipality,http://www.sauda.kommune.no/,https://www.sauda.kommune.no/artikkel.aspx?MId1=846&AId=154,66,964979367,1135,
25581,postmottak@sauherad.kommune.no,Sauherad kommune,Sauherad kommune,Sauherad Municipality,http://www.sauherad.kommune.no,,66,964963460,0822,
25582,postmottak@selbu.kommune.no,Selbu kommune,Selbu kommune,Selbu Municipality,http://www.selbu.kommune.no/,,66,971197609,1664,
25583,post@selje.kommune.no,Selje kommune,Selje kommune,Selje Municipality,http://www.selje.kommune.no,,66,,1441,
25584,post@seljord.kommune.no,Seljord kommune,Seljord kommune,Seljord Municipality,http://www.seljord.kommune.no,http://www.seljord.kommune.no/Aktuelt/Information_in_English.aspx,66,964963738,0828,
25359,postmottak@sogne.kommune.no,Søgne kommune,Søgne kommune,Søgne Municipality,http://www.sogne.kommune.no/default.aspx,http://www.sogne.kommune.no/Information-in-English-Welcome-to-Sogne-Municipality/,66,964967091,1018,
25360,post@somna.kommune.no,Sømna kommune,Sømna kommune,Sømna Municipality,http://www.somna.kommune.no/,,66,944810277,1812,
25361,epost@sondre-land.kommune.no,Søndre Land kommune,Søndre Land kommune,Søndre Land Municipality,http://www.sondre-land.kommune.no,http://www.sondre-land.kommune.no/om-kommunen/welcom-to-sondre-land,66,961381630,0536,
25362,postmottak@sor-aurdal.kommune.no,Sør-Aurdal kommune,Sør-Aurdal kommune,Sør-Aurdal Municipality,http://www.sor-aurdal.kommune.no/,http://www.sor-aurdal.kommune.no/artikkel.aspx?MId1=1&AId=683&back=1,66,961381819,0540,
25363,post@sorfold.kommune.no,Sørfold kommune,Sørfold kommune,Sørfold Municipality,http://www.sorfold.kommune.no,http://www.sorfold.kommune.no/artikler/english?open&lang=en,66,972417750,1845,
25364,postmottak@sor-fron.kommune.no,Sør-Fron kommune,Sør-Fron kommune,Sør-Fron Municipality,http://www.sor-fron.kommune.no/,,66,941827195,0519,
25365,postmottak@sor-odal.kommune.no,Sør-Odal kommune,Sør-Odal kommune,Sør-Odal Municipality,http://www.sor-odal.kommune.no/,,66,964947716,0419,
25366,postmottak@sorreisa.kommune.no,Sørreisa kommune,Sørreisa kommune,Sørreisa Municipality,http://www.sorreisa.kommune.no/,,66,940755603,1925,
25367,postmottak@stfk.no,Sør-Trøndelag fylkeskommune,Sør-Trøndelag fylkeskommune,Sør-Trøndelag County Administration,http://www.stfk.no,http://www.stfk.no/Om_fylkeskommunen/Kort_om_fylkeskommunen/Sor-Trondelag_County_Council/,59,938634556,1600,
25369,postmottak@sorum.kommune.no,Sørum kommune,Sørum kommune,Sørum Municipality,http://www.sorum.kommune.no/,http://www.sorum.kommune.no/index.php?cat=144655,66,942645295,0226,
25370,post.trondelag@statsadvokatene.no,Trøndelag statsadvokatembeter,Trøndelag statsadvokatembeter,Trøndelag Public Prosecutor's Office,http://www.riksadvokaten.no/ra/ra.php?said=118,http://www.riksadvokaten.no/ra/ra.php?infoid=12,39,,,26608
25371,post.vt@statsadvokatene.no,Vestfold og Telemark statsadvokatembeter,Vestfold og Telemark statsadvokatembeter,Vestfold and Telemark Public Prosecutor's Office,http://www.riksadvokaten.no/ra/ra.php?said=119,http://www.riksadvokaten.no/ra/ra.php?infoid=12,39,,,26608
25372,sahamar@arkivverket.no,Statsarkivet i Hamar,Statsarkivet i Hamar,Regional State Archives in Hamar,http://www.arkivverket.no/hamar/,http://www.arkivverket.no/eng,36,,,26520
25373,sakongsberg@arkivverket.no,Statsarkivet i Kongsberg,Statsarkivet i Kongsberg,Regional State Archives in Kongsberg,http://www.arkivverket.no/kongsberg/,http://www.arkivverket.no/eng,36,,,26520
26840,sksk@statkart.no,Statens kartverk Sjø,Statens kartverk Sjø,"Norwegian Mapping Authority, Hydrographic Service",http://www.sjokart.no/?module=Articles;action=ArticleFolder.publicOpenFolder;ID=2188,http://www.sjokart.no/eng/Norwegian_Hydrographic_Service/,101,,,25107
